 frequency              v(net6)                v(net6)               
 1.659586907437572e+00  2.848757696610955e+02 -5.128552604912724e-02 
 1.667247212551074e+00  2.848757695758222e+02 -5.152224926629309e-02 
 1.674942876026448e+00  2.848757694897598e+02 -5.176006514796926e-02 
 1.682674061070479e+00  2.848757694029011e+02 -5.199897873766302e-02 
 1.690440931643276e+00  2.848757693152387e+02 -5.223899510216131e-02 
 1.698243652461756e+00  2.848757692267653e+02 -5.248011933163826e-02 
 1.706082389003135e+00  2.848757691374732e+02 -5.272235653976320e-02 
 1.713957307508437e+00  2.848757690473549e+02 -5.296571186380900e-02 
 1.721868574986019e+00  2.848757689564027e+02 -5.321019046476109e-02 
 1.729816359215114e+00  2.848757688646089e+02 -5.345579752742682e-02 
 1.737800828749388e+00  2.848757687719659e+02 -5.370253826054553e-02 
 1.745822152920516e+00  2.848757686784654e+02 -5.395041789689892e-02 
 1.753880501841774e+00  2.848757685841000e+02 -5.419944169342218e-02 
 1.761976046411642e+00  2.848757684888614e+02 -5.444961493131518e-02 
 1.770108958317434e+00  2.848757683927416e+02 -5.470094291615479e-02 
 1.778279410038936e+00  2.848757682957323e+02 -5.495343097800721e-02 
